statename,rank,hs6,abbrevation,val2013,val2014,val2015,val2016
North Dakota,0,0,World,3601.21,3828.4,3137.34,2563.75
North Dakota,0,25,Top 25,1471.21,1536.46,1298.81,1211.45
North Dakota,1,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",30.47,137.13,182.55,144.77
North Dakota,2,711292,PLAT WST A SCRP NT CNTNG OTH PREC MTLS,163.76,150.92,97.49,123.18
North Dakota,3,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",126.83,95.84,128.36,111.53
North Dakota,4,281410,ANHYDROUS AMMONIA,187.71,110.86,163.17,82.9
North Dakota,5,120510,LOW ERUCIC ACID RAPE/COLZA SEEDS W/NOT BROKEN,198.79,283.16,105.29,69.46
North Dakota,6,870210,MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(,52.88,34.4,51.56,63.96
North Dakota,7,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,33.71,43.58,39.1,59.03
North Dakota,8,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,9.11,0,0,45.86
North Dakota,9,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,45.47,51.62,41.67,39.09
North Dakota,10,841290,"ENGINE AND MOTOR PARTS, NESOI",17.02,18.35,9.48,38.36
North Dakota,11,841229,HYDRAULIC POWER ENGINES & MOTORS EX LINEAR AC,47.42,45.33,35.48,36.25
North Dakota,12,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,88.42,83.52,40.92,35.52
North Dakota,13,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",0.12,1.06,26.79,33.74
North Dakota,14,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",24.43,27.06,24.54,31.95
North Dakota,15,870840,GEAR BOXES FOR MOTOR VEHICLES,69.77,49.06,27.86,30.25
North Dakota,16,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",4.44,0.38,26.89,30.17
North Dakota,17,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,34.99,27.05,28.63,28.82
North Dakota,18,850231,"GENERATING SETS, ELECTRIC, WIND-POWERED",0,0.01,0,28.82
North Dakota,19,843139,"PTS FOR LIFTING, HNDLNG, LOADING/UNLDNG MACH",12.93,14.42,22.94,28.25
North Dakota,20,271112,"PROPANE, LIQUEFIED",22.76,41.56,17.49,26.57
North Dakota,21,842890,"LIFTING, HANDLING, LOADING & UNLOADING MACHY",23.5,23.02,19.66,25.93
North Dakota,22,843290,AGRIC HORT/FOREST MACHY & LAWN/GROUND ROLLER,33.53,31.65,26.63,25.77
North Dakota,23,100119,"DURUM WHEAT, NESOI",44.93,63.97,48.45,24.83
North Dakota,24,120190,"SOYBEANS, NESOI",164.1,177.26,92.79,23.87
North Dakota,25,310420,POTASSIUM CHLORIDE,34.13,25.27,41.04,22.57
Nebraska,0,0,World,3702.9,4054.67,4135.65,3556.5
Nebraska,0,25,Top 25,1190.66,1372.86,1457.05,1339.56
Nebraska,1,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,58.39,66.46,127.62,127.49
Nebraska,2,293410,"HETERCYC CMP, UNFUSED THIAZOLE RING IN THE ST",0,0,96.43,109.99
Nebraska,3,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",231.28,312.62,202.49,97.77
Nebraska,4,293359,"COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO",0.12,17.81,74.77,96.45
Nebraska,5,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",108.19,115.54,97.25,82.15
Nebraska,6,870120,ROAD TRACTORS FOR SEMI-TRAILERS,52.29,81.21,132.63,81.39
Nebraska,7,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",56.46,71.07,71.07,66.37
Nebraska,8,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",151.47,126.45,112.09,64.86
Nebraska,9,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",31.17,42.3,46.22,59.42
Nebraska,10,843359,"HARVESTING MACHINERY, NESOI",69.95,66.54,47.41,57.14
Nebraska,11,350790,"ENZYMES AND PREPARED ENZYMES, NESOI",24.75,22.47,23.3,48.81
Nebraska,12,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",47.08,53.77,46.55,48.58
Nebraska,13,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",34.97,59.43,45.63,44.69
Nebraska,14,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",41.63,39.6,34.47,42.38
Nebraska,15,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,49.56,42.58,29.51,42.22
Nebraska,16,840733,SPARK-IGNTN RECRCTNG PISTN ENG ETC >250 NOV10,29.62,32.06,33.87,31.84
Nebraska,17,294130,TETRACYCLINES AND THEIR DERIVATIVES; SALTS TH,10.12,10.26,37.74,31.27
Nebraska,18,100490,"OATS, NESOI",64.54,71.37,42.1,31.14
Nebraska,19,292429,"CYCLIC AMIDES, DERIVATIVES AND SALTS OF, NESO",0.02,0.06,17.75,29.61
Nebraska,20,853321,"FIXED RESISTORS, NESOI, PWR HAND CAP NOV 20 W",33.62,34.2,27.1,28.42
Nebraska,21,401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,20.91,28.29,22.73,28.04
Nebraska,22,870990,PARTS FOR WORKS TRUCKS W/O LIFT EQUIP,28.22,25.02,26.45,27.06
Nebraska,23,81340,"FRUIT, DRIED, NESOI, EX THAT OF HEADING 0801-",33.76,27.26,24.34,22.68
Nebraska,24,230641,RAPE/COLZA SEED OILCAKE&SOLID RES. LOW ERUCIC,4.66,15.94,21.22,20.88
Nebraska,25,360410,FIREWORKS,7.9,10.54,16.31,18.87
New Hampshire,0,0,World,11873.2,11231.55,9313.05,8611.27
New Hampshire,0,25,Top 25,8566.98,7718.79,5782.88,5258.17
New Hampshire,1,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",4476.34,3432.18,2344.2,1981.78
New Hampshire,2,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,2029.17,1988.45,1328.59,989.47
New Hampshire,3,841191,TURBOJET AND TURBOPROLLER PARTS,4.39,9.55,57.73,351.13
New Hampshire,4,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",210.65,239.14,225.39,222.53
New Hampshire,5,271020,PETROLEUM OILS AND PREPS CONTAINING BIODIESEL,507.17,558.39,241.65,210.43
New Hampshire,6,640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, AN",50.41,162.37,89.64,152.13
New Hampshire,7,271320,PETROLEUM BITUMEN,176.72,179.44,184.83,144.74
New Hampshire,8,392119,"PLATES, SHEETS ETC. NESOI, CELLULAR PLASTIC N",134.84,119.61,141.66,129.66
New Hampshire,9,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",89.82,95.41,105.77,118.8
New Hampshire,10,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",54.85,56.71,52.8,102.88
New Hampshire,11,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",92.53,98.44,88.51,92.43
New Hampshire,12,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,19.25,15.87,33.19,87.76
New Hampshire,13,950699,ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A,5.27,44.01,114.82,82.13
New Hampshire,14,853921,TUNGSTEN HALOGEN ELECTRIC FILAMENT LAMPS,61.98,61.76,79.2,82.01
New Hampshire,15,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,98.2,99.17,128,64.62
New Hampshire,16,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",39.33,38.03,56.67,52.8
New Hampshire,17,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,63.95,63.69,68.49,51.77
New Hampshire,18,902750,INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO,51,59.21,49.48,48.11
New Hampshire,19,853400,PRINTED CIRCUITS,21.46,30.47,39.4,46.65
New Hampshire,20,400821,"PLATES OF VULCANIZED RUB, OF NONCELLULAR RUBB",34.52,34.73,41.69,43.63
New Hampshire,21,841981,MACHINERY ETC FOR MAKING HOT DRINKS COOKING H,21.01,34.37,41.2,43.55
New Hampshire,22,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,234.6,203.77,153.41,41.97
New Hampshire,23,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,37.42,30.24,44.64,41.49
New Hampshire,24,902890,PT ACCES GAS LQD ELEC SUPPLY MTR INC CLBRATIN,33.83,51.81,53.82,39.43
New Hampshire,25,901380,"OPTICAL DEVICES, APPLIANCES AND INSTRUMENTS,",18.3,11.98,18.09,36.25
New Jersey,0,0,World,119251.96,126456.28,119571.47,108133.13
New Jersey,0,25,Top 25,56172,57169.27,47407.93,39599.39
New Jersey,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",4808.01,5542.85,8485.01,7249.51
New Jersey,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",10298.09,9674.43,6268.16,7080.2
New Jersey,3,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,11916.54,10894.29,6448.48,5513.95
New Jersey,4,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,11504.15,11855.06,10110.55,3790.36
New Jersey,5,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,5001.05,4008.02,2511.45,2316.06
New Jersey,6,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,3618.32,4685.41,2323.33,1591.68
New Jersey,7,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,462.12,437.77,611.95,1031.6
New Jersey,8,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",103.87,207.91,323.58,1010.44
New Jersey,9,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,183.73,376,661.79,796.43
New Jersey,10,711021,"PALLADIUM, UNWROUGHT OR IN POWDER FORM",963.66,1477.18,1293.19,778.1
New Jersey,11,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,1085.73,1282.89,996.72,682.24
New Jersey,12,180100,"COCOA BEANS, WHOLE OR BROKEN, RAW OR ROASTED",593.8,641.46,779.8,675.82
New Jersey,13,40690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",598.26,635.24,639.53,663.87
New Jersey,14,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",522.66,528.09,592.7,649.36
New Jersey,15,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",376.79,420.21,567.93,595.02
New Jersey,16,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",799.5,759.4,862.53,589.23
New Jersey,17,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",120.08,133.46,324.54,570.38
New Jersey,18,30617,"SHRIMPS AND PRAWNS, FROZEN, NESOI",458.83,519.08,461.02,560.24
New Jersey,19,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,337.86,411.08,425.45,520.7
New Jersey,20,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",659.97,713.34,572.79,504.21
New Jersey,21,20230,"MEAT OF BOVINE ANIMALS, BONELESS, FROZEN",556.9,774.94,816.26,490.27
New Jersey,22,841810,COMBINED REFRIGERATOR-FREEZERS W SEPARATE DOO,127.38,130.93,178.45,488.62
New Jersey,23,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,658.23,619.1,545.66,488.23
New Jersey,24,190531,COOKIES (SWEET BISCUITS),117.56,125.49,177.6,484.46
New Jersey,25,80132,"CASHEW NUTS, FRESH OR DRIED, SHELLED",298.91,315.63,429.46,478.43
New Mexico,0,0,World,2016.09,2232.66,2248.53,2290.27
New Mexico,0,25,Top 25,1124.73,1302.36,1310,1289.9
New Mexico,1,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,464.47,556.01,467.82,314.39
New Mexico,2,851769,APP FOR THE TRANS/RECEP OF VOICE/IMAGES/DATA,0.58,42.92,102.9,132.38
New Mexico,3,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,0.18,0.23,18.87,94.45
New Mexico,4,392690,"ARTICLES OF PLASTICS, NESOI",59,64.26,71.03,75.81
New Mexico,5,840120,"ISOTOPIC SEPARATION MACHINERY, APARATUS AND P",210.99,187.56,88.24,54.34
New Mexico,6,854470,INSULATED OPTICAL FIBER CABLES WITH INDVULY S,3.54,19.76,47.65,48.48
New Mexico,7,80290,"NUTS NESOI, FRESH OR DRIED, SHELLED OR NOT",46.86,67.62,32.65,47.96
New Mexico,8,901380,"OPTICAL DEVICES, APPLIANCES AND INSTRUMENTS,",14.98,14.33,40.68,47.59
New Mexico,9,284410,"NATURAL URANIUM & COMPOUNDS, ALLOYS & CERAMIC",16.75,0,0,45.56
New Mexico,10,70960,"FRUITS OF GENUS CAPSICUM OR PIMENTA, FRESH/CH",26.47,30.05,28.62,36.24
New Mexico,11,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",45.54,39.62,43.18,35.25
New Mexico,12,730890,STRUCTURES AND PARTS NESOI OF IRON OR STEEL,2.37,2.23,15.88,34.09
New Mexico,13,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",19.51,12.52,21.91,33.98
New Mexico,14,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,11.43,16.52,27.32,33.91
New Mexico,15,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL,4.41,51.47,90.06,32.45
New Mexico,16,392490,HOUSEHOLD AND TOILET ARTICLES NESOI OF PLASTI,32.62,38.11,33.15,31.3
New Mexico,17,590310,"TEXTILE FABRICS, IMPREGNATED ETC NESOI WITH P",23.84,29.01,32.99,29.53
New Mexico,18,853690,ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V,23.46,34.97,52.41,25.65
New Mexico,19,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,21.58,30.35,23.41,25.07
New Mexico,20,381800,"CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE",24.18,27.69,18.26,24.59
New Mexico,21,230641,RAPE/COLZA SEED OILCAKE&SOLID RES. LOW ERUCIC,8.19,5.76,13.55,21.69
New Mexico,22,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,7.31,14.22,12.2,18.58
New Mexico,23,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,53.06,8.23,7.91,17.1
New Mexico,24,391690,"MONOFIL, CR-SECT OV 1MM, RODS ETC, PLASTICS N",0.09,0.04,0.97,15.61
New Mexico,25,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,3.31,8.88,18.32,13.91
Nevada,0,0,World,8582.34,7857.49,9594.61,10559.95
Nevada,0,25,Top 25,4481.29,3771.81,5102.46,5916.59
Nevada,1,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",35.76,39.91,960.97,852.67
Nevada,2,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,996.18,547.34,718.77,609.88
Nevada,3,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",1359.01,878.92,439.65,501.54
Nevada,4,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,51.97,85.32,189.93,454.63
Nevada,5,950430,GAMES COIN-/TOKEN-OPERATED EXC BOWLING ALLEY,325.78,318.7,369.45,444.98
Nevada,6,847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N",155.45,111.1,351.11,396.24
Nevada,7,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",330.53,273.92,500.24,376.12
Nevada,8,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",33.27,6.54,28.13,211.1
Nevada,9,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",104.68,195.6,184.09,207.94
Nevada,10,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",111.68,94.99,160.86,189.72
Nevada,11,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,84.62,339.38,263.43,185
Nevada,12,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",31.3,0,64.35,169.26
Nevada,13,711890,"COIN, NESOI",0.07,0,0.7,168.4
Nevada,14,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",126.81,131.13,175.95,149.15
Nevada,15,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,62.11,61.02,120.8,146.38
Nevada,16,220890,"CORDIALS, LIQUEURS, KIRSCHWASSER, RATAFIA, ET",111.02,117.58,128.83,116.85
Nevada,17,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,246.47,206.82,118.9,109.97
Nevada,18,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,6.75,9.54,10.39,105.06
Nevada,19,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,18.29,63.7,54.44,83.61
Nevada,20,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",96.99,111.56,53.75,80.42
Nevada,21,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,6.95,12.37,9.81,80.31
Nevada,22,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",16.85,14.39,13.31,76.68
Nevada,23,851822,"MULTIPLE LOUDSPEAKERS, MOUNTED IN SAME ENCLOS",56.55,35.02,65.43,75.32
Nevada,24,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,76.5,73.64,60.09,71.81
Nevada,25,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",35.69,43.32,59.08,53.56
New York,0,0,World,129749.76,134674.79,133091.06,130072.2
New York,0,25,Top 25,46375.15,48884.67,48927.02,52246.01
New York,1,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",20811.3,22085.02,21500.31,21616.9
New York,2,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",2449.73,3359.14,1998.27,5747.96
New York,3,970110,"PAINTINGS, DRAWING AND PASTELS BY HAND",4928.33,4696.45,6650.38,5197.14
New York,4,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",2456.95,2594.05,2824.98,3530.65
New York,5,711590,"OTH PREC METL ARTCLS OR ARTCLS CLAD W PM, NES",876.24,883.52,1315.03,1414.85
New York,6,271121,"NATURAL GAS, GASEOUS",2497.65,2857.68,1636.85,1184.64
New York,7,710391,"RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WOR",834.79,1043.93,1014.8,1075
New York,8,710691,"SILVER, UNWROUGHT NESOI",1147.58,1044.06,1048.76,916.76
New York,9,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",622.39,570.65,842.64,833.71
New York,10,970300,"ORIGINAL SCULPTURES AND STATUARY, IN ANY MATE",746.1,843.57,801.68,832.81
New York,11,970600,ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEAR,910.92,898.46,873.42,829.33
New York,12,220421,"WINE, FR GRAPE NESOI & GR MUST W ALC, NOV 2 L",929.23,978.35,924.44,825.58
New York,13,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",1032.61,942.52,862.49,806.08
New York,14,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",540.1,721.57,877.07,780.06
New York,15,710231,DIAM EX IND UNWKD OR SMPL SWN CLVD OR BRUTED,523.86,526.57,296.79,752.97
New York,16,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",497.03,801.83,918.26,737.7
New York,17,910221,"WRST WATCH, NT BATTERY, CASE BASE METAL, AUTO",529.58,571.2,617.74,696.89
New York,18,220820,GRAPE BRANDY,300.61,290.18,333.73,599.86
New York,19,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",795.77,631.77,579.21,583.95
New York,20,330300,PERFUMES AND TOILET WATERS,551.93,592.75,553.97,567.55
New York,21,710813,"GOLD, NONMONETARY, SEMIMANUFACTURED FORMS NES",16.72,27.18,65.36,562.16
New York,22,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",760.42,634.3,590.11,552.77
New York,23,711890,"COIN, NESOI",868.79,633.64,587.98,549.83
New York,24,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,182.05,58.76,648.48,534.22
New York,25,271600,ELECTRICAL ENERGY,564.47,597.5,564.26,516.64
Ohio,0,0,World,66418.9,70387.09,68910.88,64263.91
Ohio,0,25,Top 25,20654.89,22395.06,20752.8,18994.13
Ohio,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",1103.39,1622.79,2499.78,3110.18
Ohio,2,841191,TURBOJET AND TURBOPROLLER PARTS,1089.56,1143.4,1484.03,1498.23
Ohio,3,300440,"ALKALOIDS (NO HORMONES OR ANTIBIOTICS), DOSAG",1118.86,1953.77,2003.09,1395.63
Ohio,4,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",966.11,1297.97,1227.74,1166.53
Ohio,5,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",1147.03,1104.72,1067.01,1007.85
Ohio,6,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,631.81,649.91,805.78,891.72
Ohio,7,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",735.91,768.62,792.69,839.24
Ohio,8,621210,"BRASSIERES, KNIT OR CROCHETED OR NOT",679.36,621,723.12,782.24
Ohio,9,870840,GEAR BOXES FOR MOTOR VEHICLES,1471.34,1222.93,1115.82,714.41
Ohio,10,880230,"AIRPLANE & A/C UNLADEN WGHT > 2000, NOV 15000",178,332.8,643.88,664.35
Ohio,11,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,734.49,1060.69,514.78,645.22
Ohio,12,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",718.16,639.18,629.42,574.57
Ohio,13,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",169.84,597.26,702.87,573.73
Ohio,14,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,6507.33,5406.32,2018.88,560.37
Ohio,15,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",107.7,266.63,286.86,517.84
Ohio,16,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,448.88,470.46,579.74,514.65
Ohio,17,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",326.22,437.56,465.86,477.54
Ohio,18,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,488.42,535.85,532.88,477.34
Ohio,19,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",400.61,502.07,495.72,391.14
Ohio,20,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",449.73,412.54,405.59,383.29
Ohio,21,720110,NONALLOY PIG IRON 0.5 PRCNT OR LESS PHOSPHORU,299.77,489.58,490.26,382.77
Ohio,22,852580,"TELEVISION CAMERA, DIGITL CAMRA & VID CAM REC",17.3,16.13,169.11,379.35
Ohio,23,870850,DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC,439.33,339.31,436.03,360.26
Ohio,24,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",257.69,307.16,371.98,352.67
Ohio,25,841480,"AIR/GAS PUMPS, COMPRESSORS AND FANS ETC, NESO",168.04,196.43,289.89,333.03
Oklahoma,0,0,World,12382.69,13626.04,11015.13,8487.35
Oklahoma,0,25,Top 25,7003.56,7777.66,5701.64,3782.88
Oklahoma,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,4684.99,5199.26,3468.3,1643.2
Oklahoma,2,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",408.3,380.99,307.29,165.15
Oklahoma,3,850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",29.47,37.85,20.52,164.86
Oklahoma,4,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",236.15,198.54,175.66,157.6
Oklahoma,5,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,0.26,19.24,30.33,125.09
Oklahoma,6,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,0.42,0.17,0.53,121.69
Oklahoma,7,841391,PARTS OF PUMPS FOR LIQUIDS,185.83,268.66,262.7,119.36
Oklahoma,8,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,95.16,109.23,111.76,109.22
Oklahoma,9,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,61.21,71.29,69.01,102.99
Oklahoma,10,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES,113.93,131.7,115.48,102.73
Oklahoma,11,870120,ROAD TRACTORS FOR SEMI-TRAILERS,134.69,103.61,111.59,101.95
Oklahoma,12,262099,"ASH AND RESIDUES NESOI, CONTAINING METALS NES",145.06,133.38,82.16,100.9
Oklahoma,13,901480,"NAVIGATIONAL INSTRUMENTS AND APPLIANCES, NESO",79.81,80.33,92.48,80.98
Oklahoma,14,851150,"INTERNAL COMBUSTION ENGINE GENERATORS, NESOI",125.78,130.4,88.29,72.89
Oklahoma,15,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,75.15,105.09,109.5,69.51
Oklahoma,16,848190,PTS F TAPS ETC F PIPE VAT INC PRESS & THERMO,127.92,137.4,104.31,60.15
Oklahoma,17,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,49,60.64,58.88,59.49
Oklahoma,18,841191,TURBOJET AND TURBOPROLLER PARTS,52.77,151.06,28.29,59.27
Oklahoma,19,841290,"ENGINE AND MOTOR PARTS, NESOI",20.76,22.64,37.68,58.79
Oklahoma,20,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",71.87,79.55,126.07,58.66
Oklahoma,21,830629,"STATUETTES A OTH ORNMNTS A PRTS, BS METL NT P",53.69,56.8,74.05,57.42
Oklahoma,22,940540,"ELECTRIC LAMPS AND LIGHTING FITTINGS, NESOI",45.22,44.64,50.93,52.26
Oklahoma,23,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",40.59,42.92,29.24,47.67
Oklahoma,24,670290,"ARTIFICAL FLOWERS,FOLIAGE,FRUIT & PTS, EXC PL",33.81,41.2,60.18,45.75
Oklahoma,25,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,131.72,171.06,86.41,45.31
Oregon,0,0,World,14344.39,13796.93,14820.15,17596.28
Oregon,0,25,Top 25,5939.89,5118.99,5867.41,9097.38
Oregon,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",53.77,49.77,780.63,3337.71
Oregon,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1180.39,1010.37,881.27,1025.56
Oregon,3,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I,574.12,610.65,740.02,1005.62
Oregon,4,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,646.98,552.71,486.37,416.75
Oregon,5,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",298.38,177.61,316.95,405.65
